,recordType,formTypeCd,schedFormTypeCd,reportInfoIdent,receivedDt,infoOnlyFlag,filerIdent,filerTypeCd,filerName,expendInfoId,expendDt,expendAmount,expendDescr,expendCatCd,expendCatDescr,itemizeFlag,travelFlag,politicalExpendCd,reimburseIntendedFlag,srcCorpContribFlag,capitalLivingexpFlag,payeePersentTypeCd,payeeNameOrganization,payeeNameLast,payeeNameSuffixCd,payeeNameFirst,payeeNamePrefixCd,payeeNameShort,payeeStreetAddr1,payeeStreetAddr2,payeeStreetCity,payeeStreetStateCd,payeeStreetCountyCd,payeeStreetCountryCd,payeeStreetPostalCode,payeeStreetRegion,creditCardIssuer,repaymentDt,file_origin
2442,EXPN,CEC,F1,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272411,2020-08-17,30.60,Website fees,ADVERTISE,,Y,N,,N,N,N,ENTITY,GoDaddy.COM,,,,,,14455 N. Hayden RD #219,,Scottsdale,AZ,,USA,85260,,,,expend_09_20250211dl
2443,EXPN,CEC,F1,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272414,2020-08-19,12.99,Development of Campaign Logo- Update,ADVERTISE,,Y,N,,N,N,N,ENTITY,Fiverr,,,,,,401 Broadway,,New York,NY,,USA,10013,,,,expend_09_20250211dl
2444,EXPN,CEC,F1,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272424,2020-09-14,500.00,Donation to William Strieber campaign for HD48,DONATIONS,,Y,N,,N,N,N,ENTITY,Strieber for Austin,,,,,,6113 Charis Ct,,Austin,TX,,USA,78735,,,,expend_09_20250211dl
2445,EXPN,CEC,F1,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272436,2020-09-17,168.41,Website services,ADVERTISE,,Y,N,,N,N,N,ENTITY,GoDaddy.COM,,,,,,14455 N. Hayden RD #219,,Scottsdale,AZ,,USA,85260,,,,expend_09_20250211dl
2446,EXPN,CEC,I,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272440,2020-07-31,14.00,Banking Service Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2447,EXPN,CEC,I,100796888,20201001,N,00039023,CEC,Travis County Republican Party (CEC),104272442,2020-08-31,14.00,Banking Service Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2448,EXPN,CEC,F1,100799697,20201025,N,00039023,CEC,Travis County Republican Party (CEC),104317174,2020-10-05,500.00,Donation to Local Candidate,DONATIONS,,Y,N,,N,N,N,ENTITY,Marilyn Jackson,,,,,,PO Box 143353,,Austin,TX,,USA,78714,,,,expend_09_20250211dl
2449,EXPN,CEC,I,100799697,20201025,N,00039023,CEC,Travis County Republican Party (CEC),104317187,2020-09-30,5.00,Bank Service Charge,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,401 Congress,,Austin,TX,,USA,78701,,,,expend_09_20250211dl
2450,EXPN,CEC,F1,100799697,20201025,N,00039023,CEC,Travis County Republican Party (CEC),104317194,2020-10-19,14.90,Website Services,ADVERTISE,,Y,N,,N,N,N,ENTITY,GoDaddy.COM,,,,,,14455 N. Hayden RD #219,,Scottsdale,AZ,,USA,85260,,,,expend_09_20250211dl
2451,EXPN,CEC,F1,100807277,20210105,N,00039023,CEC,Travis County Republican Party (CEC),104381075,2020-11-17,14.90,Website Services,ADVERTISE,,Y,N,,N,N,N,ENTITY,GoDaddy.COM,,,,,,14455 N. Hayden RD #219,,Scottsdale,AZ,,USA,85260,,,,expend_09_20250211dl
2452,EXPN,CEC,I,100807277,20210105,N,00039023,CEC,Travis County Republican Party (CEC),104381076,2020-10-30,5.00,Service Charge/Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_09_20250211dl
2453,EXPN,CEC,I,100807277,20210105,N,00039023,CEC,Travis County Republican Party (CEC),104381077,2020-11-30,5.00,Service Charge/Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_09_20250211dl
2454,EXPN,CEC,I,100807277,20210105,N,00039023,CEC,Travis County Republican Party (CEC),104381078,2020-12-31,14.00,Service Charge/Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_09_20250211dl
2455,EXPN,CEC,F1,100807277,20210105,N,00039023,CEC,Travis County Republican Party (CEC),104381081,2020-10-25,500.00,Donation for Candidate,DONATIONS,,Y,N,,N,N,N,ENTITY,Marilyn Jackson for County Assessor,,,,,,1000 Collinwood West Dr Apt 623,,Austin,TX,,USA,78753,,,,expend_09_20250211dl
2456,EXPN,CEC,F1,100819533,20210422,N,00039023,CEC,Travis County Republican Party (CEC),104451402,2021-04-16,1818.00,GOTV Texts- Eanes ISD Area,ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_09_20250211dl
2457,EXPN,CEC,F1,100829139,20210713,N,00039023,CEC,Travis County Republican Party (CEC),104506759,2021-04-30,488.51, Robocalls/Texts in support of Nigel Stout for School Board.,ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Strategic,,,,,,18079 Brick Mill Run,,Stongsville,OH,,USA,44136,,,,expend_10_20250211dl
2458,EXPN,CEC,F1,100829139,20210713,N,00039023,CEC,Travis County Republican Party (CEC),104506766,2021-04-30,5.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2459,EXPN,CEC,F1,100829139,20210713,N,00039023,CEC,Travis County Republican Party (CEC),104506767,2021-05-28,5.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2460,EXPN,CEC,F1,100829139,20210713,N,00039023,CEC,Travis County Republican Party (CEC),104506768,2021-06-30,5.00,Bank Fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2461,EXPN,CEC,F1,100832200,20210809,N,00039023,CEC,Travis County Republican Party (CEC),104544259,2021-07-30,975.00,Signing Bonus for New ED,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Goldman,,Josh,,,6701 Rialto Blvd,#4103,Austin,TX,,USA,78269,,,,expend_10_20250211dl
2462,EXPN,CEC,F1,100832200,20210809,N,00039023,CEC,Travis County Republican Party (CEC),104544368,2021-07-30,5.00,Bank Fees,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2463,EXPN,CEC,F1,100832200,20210809,N,00039023,CEC,Travis County Republican Party (CEC),104544369,2021-08-03,300.00, Office Management,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Beaver,,Mary,,,6801 Beckett Rd,Unit 133R,Austin,TX,,USA,78749,,,,expend_10_20250211dl
2464,EXPN,CEC,F1,100832200,20210809,N,00039023,CEC,Travis County Republican Party (CEC),104544370,2021-08-03,2000.00,Deputy Executive Director Pay,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_10_20250211dl
2465,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641351,2021-08-25,2000.00, Deputy ED Pay,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_10_20250211dl
2466,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641358,2021-08-31,1130.00, Comms Pay,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_10_20250211dl
2467,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641375,2021-09-14,325.00, Database management,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,, Henry,,Tom,,, 12605 Grimes Ranch Ct,, Austin,TX,,USA,78732-2107,,,,expend_10_20250211dl
2468,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641378,2021-08-31,5.00, bank fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2469,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641381,2021-09-14,35.00, bank fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2470,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641382,2021-09-30,15.00, bank fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2471,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641384,2021-10-29,15.00, bank fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2472,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641387,2021-11-30,15.00, bank fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2473,EXPN,CEC,F1,100846862,20220115,N,00039023,CEC,Travis County Republican Party (CEC),104641390,2021-12-31,15.00, bank fees,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2474,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828706,2022-01-31,5.00,Bank service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2475,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828709,2022-02-18,750.00, Candidate filing fee,DONATIONS,,Y,N,,N,N,N,ENTITY, Friends of Victor,,,,,,PO 2525,,Pflugerville,TX,,USA,78691,,,,expend_10_20250211dl
2476,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828718,2022-02-28,5.00, Banking service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2477,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828719,2022-03-31,5.00, Banking service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2478,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828744,2022-04-29,5.00, Banking service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2479,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828745,2022-04-29,5.00, Banking service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2480,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828754,2022-05-31,5.00,"Banking service fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2481,EXPN,CEC,F1,100867823,20220707,N,00039023,CEC,Travis County Republican Party (CEC),104828755,2022-06-30,5.00,"Banking service fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2482,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914989,2022-08-23,195.15, Donation processing fee.,FUNDRAISE,,Y,N,,N,N,N,ENTITY,Anedot,,,,,,PO Box 84314,,Baton Rouge,LA,,USA,70884,,,,expend_10_20250211dl
2483,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914990,2022-07-25,195.15, Donation processing fee.,FUNDRAISE,,Y,N,,N,N,N,ENTITY,Anedot,,,,,,PO Box 84314,,Baton Rouge,LA,,USA,70884,,,,expend_10_20250211dl
2484,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914991,2022-09-12,1200.00, Communications director salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_10_20250211dl
2485,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914993,2022-08-31,5.00,Bank service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2486,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914994,2022-08-09,25.00, bank transfer,ACCOUNT,,Y,N,,N,N,N,ENTITY,Travis County Republican Party Primary Account,,,,,, 807 Brazos St,Ste 202, Austin,TX,,USA,78701,,,,expend_10_20250211dl
2487,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914995,2022-08-01,3916.76, Brochure and name tag printing,EVENT,,Y,N,,N,N,N,ENTITY,Thomas Graphics,,,,,,9501 N. I-35,,Austin,TX,,USA,78753,,,,expend_10_20250211dl
2488,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914996,2022-07-09,15.00, Banking service fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_10_20250211dl
2489,EXPN,CEC,F1,100874695,20220914,N,00039023,CEC,Travis County Republican Party (CEC),104914997,2022-07-22,800.00, Communications director salary,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_10_20250211dl
2490,EXPN,CEC,I,100876721,20221011,Y,00039023,CEC,Travis County Republican Party (CEC),104973891,2022-09-29,4220.35,Payroll,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_10_20250211dl
2491,EXPN,CEC,I,100876721,20221011,Y,00039023,CEC,Travis County Republican Party (CEC),104973897,2022-09-26,300.00,Digital Sale,ADVERTISE,,Y,N,,N,N,N,ENTITY,Compose Digital Sale,,,,,,807 BRAZOS ST,#202,AUSTIN,TX,,USA,78701,,,,expend_10_20250211dl
2492,EXPN,CEC,I,100876721,20221011,Y,00039023,CEC,Travis County Republican Party (CEC),104973900,2022-09-26,501.25,Facebook Ads,ADVERTISE,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_10_20250211dl
2493,EXPN,CEC,I,100876721,20221011,Y,00039023,CEC,Travis County Republican Party (CEC),104973904,2022-09-26,75.00,Event Space,EVENT,,Y,N,,N,N,N,ENTITY,"Dave and Busters, Inc",,,,,,9333 Research Blvd #A600,,Austin,TX,,USA,78759,,,,expend_10_20250211dl
2494,EXPN,CEC,I,100876721,20221011,Y,00039023,CEC,Travis County Republican Party (CEC),104973914,2022-09-23,3400.00,Development,CONSULT,,Y,N,,N,N,N,ENTITY,Good Buzz Solutions,,,,,,3571 Far W Blvd #112,,Austin,TX,,USA,78731,,,,expend_10_20250211dl
2495,EXPN,CORPAC,F1,100877671,20221011,N,00039023,CEC,Travis County Republican Party (CEC),104997133,2022-09-26,300.00,Digital,ADVERTISE,,Y,N,,N,N,N,ENTITY,Compose Digital Sale,,,,,,807 BRAZOS ST,#202,AUSTIN,TX,,USA,78701,,,,expend_10_20250211dl
2496,EXPN,CORPAC,F1,100877671,20221011,N,00039023,CEC,Travis County Republican Party (CEC),104997137,2022-09-26,75.00,Event Space,EVENT,,Y,N,,N,N,N,ENTITY,"Dave and Busters, Inc",,,,,,9333 Research Blvd #A600,,Austin,TX,,USA,78759,,,,expend_10_20250211dl
2497,EXPN,CORPAC,F1,100877671,20221011,N,00039023,CEC,Travis County Republican Party (CEC),104997143,2022-09-26,501.25,Digital Ads,ADVERTISE,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_10_20250211dl
2498,EXPN,CORPAC,F1,100877671,20221011,N,00039023,CEC,Travis County Republican Party (CEC),104997145,2022-09-23,3400.00,Development,CONSULT,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_10_20250211dl
2499,EXPN,CORPAC,F1,100877671,20221011,N,00039023,CEC,Travis County Republican Party (CEC),104997313,2022-09-29,4220.35,Payroll,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_10_20250211dl
2500,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014002,2022-10-20,1210.00,GOTV - Check# 700,CONSULT,,Y,N,,N,N,N,ENTITY,"Potomac Strategy Group, LLC",,,,,,807 BRAZOS ST,#202,AUSTIN,TX,,USA,78701,,,,expend_11_20250211dl
2501,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014005,2022-10-20,1000.00,Communications Director Payroll,CONSULT,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_11_20250211dl
2502,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014107,2022-10-05,800.00,Communications Director Payroll,CONSULT,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_11_20250211dl
2503,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014125,2022-09-30,35.72,Payment Service Fee,FEES,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2504,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014127,2022-09-30,80.88,Payroll Service Invoice Fee,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2505,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014130,2022-09-30,1409.13,Payroll Services Taxes Fee,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2506,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014134,2022-10-03,41.70,Phone/Communication Services Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2507,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014135,2022-10-03,5033.63,Marketing Materials,PRINTING,,Y,N,,N,N,N,ENTITY,"Thomas Graphics, Inc.",,,,,,PO Box 14226,,Austin,TX,,USA,78714,,,,expend_11_20250211dl
2508,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014146,2022-10-04,1000.00,Hiring Service Fee,CONSULT,,Y,N,,N,N,N,ENTITY,BuildRed LLC,,,,,,815A BRAZOS ST,STE 213,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2509,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014148,2022-10-07,75.00,Event Reservation Fee,EVENT,,Y,N,,N,N,N,ENTITY,"Dave and Busters, Inc",,,,,,9333 Research Blvd #A600,,Austin,TX,,USA,78759,,,,expend_11_20250211dl
2510,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014152,2022-10-07,7683.40,Voter Information Consultation Fee,CONSULT,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_11_20250211dl
2511,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014156,2022-10-12,801.05,Marketing Materials Fee,PRINTING,,Y,N,,N,N,N,ENTITY,"Thomas Graphics, Inc.",,,,,,PO Box 14226,,Austin,TX,,USA,78714,,,,expend_11_20250211dl
2512,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014160,2022-10-17,104.46,Communication Services Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2513,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014164,2022-10-18,141.70,Payroll Invoice Fee,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2514,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014176,2022-10-18,677.10,Payroll Tax Service Fee,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2515,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014182,2022-10-18,2036.90,Executive Director Payroll,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2516,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014198,2022-10-19,92.97,Business Meeting Fees,CONSULT,,Y,N,,N,N,N,ENTITY,Westin Austin Downtown,,,,,,310 E 5th St,,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2517,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014203,2022-10-19,100.38,Event Location Fee,EVENT,,Y,N,,N,N,N,ENTITY,"Dave and Busters, Inc",,,,,,9333 Research Blvd #A600,,Austin,TX,,USA,78759,,,,expend_11_20250211dl
2518,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014206,2022-10-19,946.55,Social Media Marketing Fees,FEES,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2519,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014209,2022-10-20,0.84,Office Supplies Fees,OVERHEAD,,Y,N,,N,N,N,ENTITY,USPS,,,,,,3575 Far West Blvd,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2520,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014320,2022-10-25,750.00,Donation Made To Rupal Chaudhari for Travis County Judge Campaign,DONATIONS,,Y,N,,N,N,N,ENTITY,Rupal Chaudhari for Travis County Judge,,,,,, 10811 Pecan Park Blvd,,Austin,TX,,USA,78750,,,,expend_11_20250211dl
2521,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014569,2022-10-25,542.85,Social Media Marketing Fees,ADVERTISE,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2522,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014577,2022-10-25,2144.09,Payroll Fees,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2523,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014581,2022-10-25,547.17,Payroll Tax Service Fee,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2524,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014584,2022-10-26,141.70,Payroll Service Invoice Fee,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2525,EXPN,CEC,F1,100878994,20221031,N,00039023,CEC,Travis County Republican Party (CEC),105014588,2022-10-26,800.00,Event Location Fee,EVENT,,Y,N,,N,N,N,ENTITY,County Line,,,,,,5204 Ranch Road 2222,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2526,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116063,2022-11-01,650.92,Payroll Taxes,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2527,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116066,2022-11-01,2060.08,Payroll Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2528,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116070,2022-11-01,3400.00,Deputy Director Salary,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
